id	电影名	内容简介	主演	导演	编剧	评分	预告片URL
10766178	我的男男男男朋友	经过自己多年的努力打拼，谢雯婷（谢娜 饰）终于如愿在北京拥有了一家自己的咖啡店，与此同时，她和男友之间的婚事也提上了日程，日子可谓是越过越顺畅。可是，就在这个节骨眼上，男友劈腿的消息犹如晴天霹雳打在了谢雯婷的头顶，就这样，几乎是在瞬间，谢雯婷成为了剩女。 感情上遭受了挫折的谢雯婷开始钻起了牛角尖，她惊觉自己曾经那种“在一棵树上吊死”的恋爱方式实在是傻的可以，在如今这个讲求效率的时代，“分散投资”才是上策。就这样，郑浩（汪东城 饰）、王永成（胡兵 饰）、陈翰（刘令飞 饰）和许博文（李承铉 饰）着四个男人同时走入了谢雯婷的生命。©豆瓣	汪东城,谢娜,李承炫	赵崇基	郑东树	3.6	http://vt1.doubanio.com/202003221617/b47943d0011f3b8f22e4a546cf14b6fd/view/movie/M/301440903.mp4
10773447	电梯惊魂	阴冷诡异的半岛医院，夜深人静时分，灯光闪烁昏暗，在该医院供职的马护士（杨青 饰）意外惨死电梯间，掀开了一连串恐怖和诡异事件的序幕。院长林思远的儿子林飞（蓝正龙 饰）英俊帅气，早年在国外求学，回国后在半岛医院外科担任医生，并与美丽的女护士白洁（周秀娜 饰）相恋，既让人羡慕又遭人忌恨。外科张主任（罗伯特琳 饰）因论文涉嫌剽窃保守苛责，他怀疑林飞暗中使坏，不久自己也如马护士一般落入了本不存在的地下第十八层，走出电梯后他精神失常，坠楼而亡。曾与之争吵的林飞自然受到怀疑，而时刻逡巡在医院内的鬼影搅动着所有人的神经。伴随死亡，真相逐渐揭开…… 本片根据网络小说《地下十八层》改编。©豆瓣	蓝正龙,周秀娜,谢君豪	宁敬武	刘沄朋	3.5	http://vt1.doubanio.com/202003221620/c5ee249cffff513de8601f74cae890b1/view/movie/M/301290639.mp4
10781952	爱爱囧事	单身小白领曹爱爱（赵奕欢 饰）是个十足的女屌丝，屡次被母亲逼迫去相亲，高富帅上司颜朗（董玉峰 饰）是她的幻想对象。一次巧合，让她遇上了逃婚在外的拥有私人豪华飞机的公子哥展少昂（王一 饰），爱爱误以为他是个身无分文的流浪汉，把他捡回家里开展了一段搞笑的同居生活。与此同时，少昂的父亲雇佣了胡侦探（秦汉擂 饰）调查他的行踪，爱爱与少昂开展了一段段囧事。女屌丝能否逆袭成功就看这次了。©豆瓣	赵奕欢,王一,莫熙儿	关尔	梁潇潇	3.5	http://vt1.doubanio.com/202003221603/e35c917b1cf991a4c8498469ec31386f/view/movie/M/301390137.mp4
10807880	记忆望着我	《记忆望着我》由宋方执导，由贾樟柯监制，是“添翼计划”出品的第二部影片.。该片讲述在外地工作的女儿回到南京，和父母共度的一段时光。时间无声走着，留下人们一点点被改变。 该片由贾樟柯监制，是“添翼计划”出品的第二部影片.。	叶渝珠,宋迪进,宋方	宋方	宋方	6.8	 
10807909	智取威虎山	1947年冬，为了从土匪手中夺取控制东北九岭上万先遣军的分布图，东北民主联军203小分队队长少剑波（林更新 饰）委派侦查员杨子荣（张涵予 饰）卧底潜入最大的土匪山头“威虎山”。杨子荣凭借自己的机智应变获得了匪首座山雕（梁家辉 饰）和座下八大金刚的赏识，被封为威虎山“老九”。座山雕天生多疑，多次派人试探杨子荣，杨子荣一面与土匪多方周旋，一面涉险为山下战友传出情报。一波未平一波又起，被203小分队生擒的土匪联络副官栾平（杜奕衡 饰）趁乱逃脱，知道杨子荣卧底详情的他竟出现在威虎寨中与杨子荣当面对质，杨子荣腹背受敌陷入全面危机......©豆瓣	张涵予,梁家辉,林更新	徐克	黄建新	7.7	http://vt1.doubanio.com/202003221538/46dd59de5d64ba7634b29da953cc89ea/view/movie/M/301660515.mp4
10807916	白发魔女传之明月天国	川陕总督卓仲廉的孙子卓一航（黄晓明 饰）刚刚成为武当派的新掌门人，藉此良机，他奉紫阳道长之命前往京城进奉红丸。谁知巨阉魏忠贤（倪大红 饰）从中作梗，用假红丸毒死登基不久的明光宗，之后把持朝政，派出锦衣卫追杀卓一航。与此同时，川陕副将金独异（赵文卓 饰）图谋害死卓仲廉，栽赃救助灾民的魔教女子玉罗刹（范冰冰 饰）。混战中有过一面之缘的玉罗刹和卓一凡再度相逢，并坠入爱河。然而好景不长，锦衣卫的魔爪分别伸向玉罗刹所在的明月寨以及武当山，有情之人被迫分离。为免除武当覆灭之难，卓一航只得忍辱负重归顺阉党。得知卓一航娶妻消息，玉罗刹一夜白头。 乱世之秋，男女传奇千古流传……©豆瓣	范冰冰,黄晓明,赵文卓	张之亮	康桥	3.7	http://vt1.doubanio.com/202003221545/7c97f60b48d48b8dda360b6bcee12b9d/view/movie/M/301590709.mp4
10810270	西藏天空	故事讲述了两位西藏青年——庄园少爷丹增（阿旺仁青 饰）与农奴普布（拉旺罗布 饰）之间的恩怨情仇。丹增与普布从小在一个庄园长大，原本相交甚好的两兄弟由于身份等级和家庭的巨大悬殊，随着时代的动荡和变迁，两人从朋友变成了仇人。因少爷犯错，仆人险些丧命。之后为了替少爷赎罪，以少爷替身的名义到寺里修行，将少爷的名字作为法名，所念的经文、所修的福报，皆为少爷所有。 解放军进城，受到农奴的热烈欢迎。人们的思想意识发生了变化，农奴得到解放军的尊重，得到人权的平等。在这来世重于今生的宗教国度里，仆人醒悟了，于是，仆人开始了要回自己的名字、身份和自由的磨难煎熬与斗争。 影片以史诗般的恢弘制作，原汁原味地还原了当时历史事件。以独特的视角，展现了西藏农奴制的蜕变，糅合了抗争、奋斗、不屈的精神将一段血泪交融，刻骨铭心的故事展现于荧幕。	拉旺罗布,阿旺仁青,索朗卓嘎	傅东育	阿来	6.9	http://vt1.doubanio.com/202003230053/1431edc2107a6c432312798bff88d516/view/movie/M/301540391.mp4
10810745	超越潜能(港)	近未来，天才科学家威尔·卡斯特（约翰尼·德普 Johnny Depp 饰）开发出最接近人类的人工智能机器人“品（Pin）”，他在收获来自科学界的美誉同时，也遭到无数反对者的诟病与抨击。在某次会议之后，威尔遭到激进组织成员的枪击，虽然当时侥幸逃生，但涂抹了放射性物质的子弹还是慢慢销蚀了威尔的生命。威尔的妻子兼研究伙伴伊芙琳（丽贝卡·豪尔 Rebecca Hall 饰）自然痛不欲生，但她却和丈夫的好友马克斯（保罗·贝坦尼 Paul Bettany 饰）设法，将威尔的意识数据化上传到智能电脑中。奇妙而幸运的是，威尔成功在虚拟世界中复生。 他的天才头脑和先进科技完美融合，只是没人能够想到，这种局面对人类来说究竟是幸运还是灾难……©豆瓣	约翰尼·德普,丽贝卡·豪尔,保罗·贝坦尼	沃利·菲斯特	杰克·帕格恩	6.6	http://vt1.doubanio.com/202003221550/9e51373b1120f2dc8a574e0bfee95605/view/movie/M/301540504.mp4
10813805	我的渡口	年近七旬的老田（周光大 饰）早年丧妻，他日夜守候在大沙河渡口为过往的乡亲们摆渡，从爷爷那辈算起，到现在他们已整整坚持了120年。原先他们家逃荒来到此地，仁厚的土家族山民接纳了他们，因门前有一条湍流不息的大沙河阻断了两岸乡亲们的往来，出一次山绕道很远，生活极为不便。为报恩，他们用祖传的手艺——划船来为出山进山的村民义务摆渡、分文不取，淳朴的村民偶尔故意丢下一把青莱或几个土豆以示答谢。如今老田老了，且疾病缠身，他常常感到力不从心。这天，在广州打工的儿子（刘军 饰）回来了，这场延续了120年的义渡还能坚持多久…… 本片以湖北恩施州万其珍家族120年“百年义渡”真实故事改编。2013年9月此片获第37届蒙特利尔国际电影节特别大奖，并被法国国家艺术馆收藏。©豆瓣	周光大,刘军,刘真君	石伟	何生生	8.1	http://vt1.doubanio.com/202003221627/d9576779b289f623874461deb0419160/view/movie/M/301400706.mp4
10831445	百鸟朝凤	老一代唢呐艺人焦三爷（陶泽如 饰）是个外冷内热的老人，看起来严肃古板，其实心怀热血。影片表现了在社会变革、民心浮躁的年代里，新老两代唢呐艺人为了信念的坚守所产生的真挚的师徒情、父子情、兄弟情。 本片改编自肖江虹同名小说。	陶泽如,李岷城,嵇波	吴天明	吴天明	8.2	http://vt1.doubanio.com/202003221536/f9e984b9a0b62618457273934dfab90e/view/movie/M/301940778.mp4
10831449	搞定岳父大人	范坚强(徐峥 饰)是一名国家二级咨询师，开着一家普通的心理诊所，挣着一月四千的工资，无房无车，却有着一个性感美丽的空姐女友苏茜(林鹏 饰)。中秋节是他和女友约定好拜见岳父岳母的日子，在紧急结束了对病人掉坑男（仁龙 饰）的心理治疗后，和女友开着向死党吴奋丹(郭明翔 饰)借的车从上海开往苏茜父母杭州的家。一到苏茜家，范坚强就被眼前别墅的规模震撼的瞠目结舌，而更他吃惊的是，苏茜的父亲，竟然是自己的病人风衣大叔苏伯虎(许绍雄 饰)。苏伯虎是一名很有名望的经济学教授，分外看重名声的他不相信范坚强的职业操守，担心着自己不为人知的秘密被范坚强所泄露，令自己身败名裂，所以一心想要把范坚强赶走。而范坚强事先准备的应对岳父岳母的考题也无法骗过先前为自己出谋划策的苏伯虎，只得坦诚相待。知根知底的二人一见面就冲突不断，笑料百出。一穷二白的范坚强到底能否获得岳父的认可，最终搞定岳父大人？©豆瓣	徐峥,许绍雄,林鹏	李海蜀	李海蜀	6.4	http://vt1.doubanio.com/202003221547/570d7258b5b59fe0e0b5c0fc2fbb4d47/view/movie/M/301180677.mp4
10833919	美姐	铁蛋的爱情开始得早，八岁就恋上了邻家巧妇美姐（叶兰 饰 成年美姐）。文革禁唱地方戏曲二人台，也驱离了美姐一家人。辗转十多年，铁蛋（冯四 饰）俨然已是条汉子。随着美姐（杜焕荣 饰 中年美姐）与三个女儿返乡，看似忘不掉美姐，铁蛋先与其大女儿（叶兰 饰）私恋未果，却被迫娶了二女儿（葛夏 饰）作为“补偿”。最后决定跟着戏班子流浪，随他出门的却是美姐家的老三（叶兰 饰）…… 有道是二人台不是天天有，情歌永远唱不完。©豆瓣	叶兰,冯四,葛夏	郝杰	郝杰	7.8	http://vt1.doubanio.com/202003221604/2455695c00bf62b7fa5b539fa661f824/view/movie/M/301420705.mp4
10833924	天台爱情	在漫画般繁华的加利利市住着一群“天台人”，他们居住在城市建筑的天台上过着清贫快乐的生活。浪子膏（周杰伦 饰）、黑轮（柯有伦 饰）、蛋花（宋健彰 饰）、花椰菜（黄俊郎 饰）就是其中几个爱耍帅善良的天台少年，他们从小被茉莉姐（徐帆 饰）养大，在波爷（曾志伟 饰）的医药馆里打工。由于黑轮在黑社会性质的“市居会”帮助雷哥（王学圻饰）收租得罪了同僚红毛（黄怀晨 饰），至此牵连了几个好友。同时浪子膏巧遇了心仪已久的女明星心艾（李心艾 饰）并与之日久生情，而心艾的老板威少（邱凯伟 饰）因为嫉妒从中挑拨，并与红毛联手对付浪子膏一伙，引发了一场腥风血雨的争斗。关键时刻面对爱人和朋友浪子膏做出了一个重大的抉择。 本片是周杰伦自《不能说的秘密》之后自导自演自编的第二部电影。©豆瓣	周杰伦,王学圻,曾志伟	周杰伦	周杰伦	6.7	http://vt1.doubanio.com/202003221546/a8179f2441f9e12f5edeeda58489646b/view/movie/M/301360482.mp4
10833971	初恋未满	1997年，高三班花董啾啾（张含韵 饰）外表是懂事乖乖女，内心却叛逆乖张。她的好姐妹韩霞非常喜欢时装设计，平日里心直口快、敢做敢为，却因为魁梧的身材、平凡的外表和爷们儿的性格经常受到周围男生的嘲笑。忧郁校草夏静寒（冉旭 饰）、校霸罗凡（代旭 饰），以及吃货胖子小强（张政 饰）、运动少年大伟（李现 饰）是全校公认的损友拍档。面对即将来临的高考，他们各自憧憬着未来的人生。啾啾的父亲在她十八岁生日那天突然离世，但留给她的生日礼物成了她永久的精神寄托。静寒为人仗义，由于幼年父母离异，他与奶奶相依为命。罗凡是静寒最好的哥们儿，他们互相欣赏对方身上的侠义气质，但靜寒和啾啾的恋爱却造成了兄弟间反目。长相平凡的韩霞一直生活在好姐妹啾啾的阴影中，平时老师和同学对她和啾啾态度的巨大反差，造成了她们友情的巨大危机......©豆瓣	张含韵,冉旭,代旭	刘娟	刘娟	6.3	http://vt1.doubanio.com/202003221602/5ace79e5e959674d43786561df72721c/view/movie/M/301370035.mp4
10864754	天津闲人	抗日战争前夕的天津卫，有那么一群闲人，他们平日游手好闲，靠招摇撞骗生活甚至升官发财。苏鸿达（管新城 饰）就是一闲人，混迹天津卫街头，梦想着有一天成为侯四六爷（张金元 饰）那样能在天津卫呼风唤雨的大人物。在天津卫苏鸿达这样的闲人不少，例如放鹰的俞秋娘（杨淼 饰）、开报馆的严而信（李洪臣 饰），他们和苏鸿达结交到了一起，企图诈骗侯四六爷等名流。岂料，苏鸿达竟意外发现一切竟是侯四六爷的计中计，他们都成了其投靠日本人的棋子。 一场小小的骗局后面竟藏着更大的阴谋，苏鸿达等三人该如何抉择？ 电影《天津闲人》根据林希同名小说《天津闲人》改编。©豆瓣	管新成,张金元,杨淼	郑大圣	吴滨	7.5	http://vt1.doubanio.com/202003221636/61ac1fa6a49556b258ac58e35fb12072/view/movie/M/301240244.mp4
